LOC110194055	XP_020822204.1
LOC110194743	XP_020823274.1
LOC110196193	XP_020825325.1
LOC110195503	XP_020824296.1
LOC110210127	XP_020844632.1
LOC110210189	XP_020844723.1
LOC110197488	XP_020827433.1
LOC110210284	XP_020844817.1
LOC110198226	XP_020828417.1
LOC110198878	XP_020829467.1
LOC110210414	XP_020845052.1
LOC110210570	XP_020845246.1
LOC110210626	XP_020845365.1
LOC110216656	XP_020854207.1
LOC110216717	XP_020854333.1
LOC110210684	XP_020845464.1
LOC110216772	XP_020854441.1
LOC110210778	XP_020845534.1
LOC110210854	XP_020845605.1
LOC110199611	XP_020830488.1
LOC110200302	XP_020831547.1
LOC110201726	XP_020833562.1
LOC110202422	XP_020834566.1
LOC110203119	XP_020835515.1
LOC110204751	XP_020836532.1
LOC110203925	XP_020836162.1
LOC110204810	XP_020836629.1
LOC110216492	XP_020854016.1
LOC110217952	XP_020856189.1
LOC110223292	XP_020864387.1
LOC110199781	XP_020830421.1
LOC110204880	XP_020836759.1
LOC110202491	XP_020834374.1
LOC110204888	XP_020836740.1
LOC110205205	XP_020837251.1
LOC110205494	XP_020837773.1
LOC110204936	XP_020836882.1
LOC110204998	XP_020836998.1
LOC110205083	XP_020837065.1
LOC110206102	XP_020838823.1
LOC110206551	XP_020839682.1
LOC110205160	XP_020837182.1
LOC110206560	XP_020839693.1
LOC110205218	XP_020837311.1
LOC110206563	XP_020839708.1
LOC110206573	XP_020839734.1
LOC110205264	XP_020837436.1
TTC5	XP_020854548.1
CCNB1IP1	XP_020837641.1
CCNB1IP1	XP_020837560.1
LOC110216977	XP_020854911.1
LOC110216977	XP_020854776.1
LOC110216977	XP_020855056.1
LOC110216977	XP_020854843.1
LOC110216977	XP_020854981.1
TEP1	XP_020854664.1
PARP2	XP_020855442.1
LOC110206580	XP_020839747.1
KLHL33	XP_020837716.1
OSGEP	XP_020855511.1
APEX1	XP_020855746.1
APEX1	XP_020855676.1
APEX1	XP_020855804.1
APEX1	XP_020855604.1
TMEM55B	XP_020856143.1
PNP	XP_020855987.1
PNP	XP_020855907.1
PNP	XP_020856054.1
LOC110206587	XP_020839759.1
LOC110205510	XP_020837834.1
LOC110206592	XP_020839772.1
ANG	XP_020856273.1
ANG	XP_020856320.1
ANG	XP_020856392.1
ANG	XP_020856448.1
RNASE4	XP_020856562.1
RNASE4	XP_020856711.1
RNASE4	XP_020856641.1
RNASE4	XP_020856791.1
LOC110205691	XP_020838124.1
LOC110206601	XP_020839784.1
LOC110206608	XP_020839795.1
LOC110205810	XP_020838363.1
LOC110205870	XP_020838479.1
METTL17	XP_020856891.1
SLC39A2	XP_020856981.1
SLC39A2	XP_020857051.1
NDRG2	XP_020857241.1
NDRG2	XP_020857149.1
NDRG2	XP_020857329.1
NDRG2	XP_020857410.1
TPPP2	XP_020857501.1
RNASE13	XP_020857602.1
RNASE8	XP_020839806.1
LOC110219094	XP_020857902.1
LOC110219167	XP_020857994.1
ARHGEF40	XP_020857705.1
ZNF219	XP_020857804.1
TMEM253	XP_020858111.1
HNRNPC	XP_020858685.1
HNRNPC	XP_020858532.1
HNRNPC	XP_020858296.1
HNRNPC	XP_020858598.1
HNRNPC	XP_020858377.1
HNRNPC	XP_020858442.1
LOC110206632	XP_020839841.1
RPGRIP1	XP_020859267.1
RPGRIP1	XP_020859040.1
RPGRIP1	XP_020859201.1
RPGRIP1	XP_020859348.1
RPGRIP1	XP_020859125.1
RPGRIP1	XP_020859435.1
RPGRIP1	XP_020859516.1
SUPT16H	XP_020858917.1
CHD8	XP_020859621.1
CHD8	XP_020859694.1
RAB2B	XP_020860108.1
TOX4	XP_020859817.1
TOX4	XP_020859883.1
TOX4	XP_020859956.1
METTL3	XP_020860029.1
SALL2	XP_020860212.1
SALL2	XP_020860345.1
SALL2	XP_020860489.1
SALL2	XP_020860414.1
SALL2	XP_020860278.1
LOC110206640	XP_020839850.1
LOC110206648	XP_020839862.1
LOC110206067	XP_020838785.1
LOC110206656	
LOC110220880	XP_020860821.1
LOC110220813	XP_020860694.1
LOC110221273	
LOC110206667	
LOC110221806	
LOC110206673	
LOC110222007	
LOC110222299	
LOC110220946	
LOC110206680	
LOC110221944	
LOC110221708	
LOC110222077	
LOC110206685	
LOC110206695	
LOC110206704	
LOC110221886	
LOC110206714	
LOC110221334	
LOC110206726	
LOC110206736	
LOC110221211	
LOC110206749	
LOC110222224	
LOC110222154	
LOC110206761	
LOC110206772	
LOC110206783	
LOC110206792	
LOC110221004	
LOC110206796	
LOC110221449	
LOC110206803	XP_020839975.1
LOC110221406	
LOC110221077	
DAD1	XP_020863166.1
ABHD4	XP_020863515.1
ABHD4	XP_020863580.1
LOC110222582	XP_020863348.1
LOC110222582	XP_020863416.1
LOC110206810	XP_020839988.1
LOC110206128	XP_020838899.1
LOC110206182	XP_020839024.1
LOC110206831	XP_020840021.1
OXA1L	XP_020863879.1
OXA1L	XP_020863951.1
SLC7A7	XP_020863686.1
SLC7A7	XP_020863757.1
MRPL52	XP_020864123.1
MMP14	XP_020864034.1
LRP10	XP_020864228.1
REM2	XP_020864586.1
REM2	XP_020864501.1
RBM23	XP_020864976.1
RBM23	XP_020864784.1
RBM23	XP_020864906.1
RBM23	XP_020864702.1
RBM23	XP_020864826.1
PRMT5	XP_020865079.1
HAUS4	XP_020865173.1
HAUS4	XP_020865235.1
HAUS4	XP_020865309.1
AJUBA	XP_020865414.1
CUNH14orf93	XP_020865510.1
PSMB5	XP_020818711.1
PSMB11	XP_020818791.1
CDH24	XP_020819014.1
CDH24	XP_020819138.1
CDH24	XP_020818936.1
CDH24	XP_020819078.1
ACIN1	XP_020819317.1
ACIN1	XP_020819249.1
ACIN1	XP_020819467.1
ACIN1	XP_020819398.1
CUNH14orf119	XP_020819695.1
LOC110192612	XP_020819576.1
CEBPE	XP_020819798.1
SLC7A8	XP_020819960.1
SLC7A8	XP_020820042.1
RNF212B	XP_020839344.1
RNF212B	XP_020839262.1
RNF212B	XP_020839645.1
RNF212B	XP_020839472.1
RNF212B	XP_020839729.1
RNF212B	XP_020839563.1
RNF212B	XP_020839405.1
HOMEZ	XP_020820149.1
LOC110193230	XP_020820647.1
LOC110193230	XP_020820797.1
LOC110193230	XP_020820587.1
LOC110193230	XP_020820719.1
PPP1R3E	XP_020820481.1
PABPN1	XP_020820267.1
SLC22A17	XP_020821036.1
EFS	XP_020820917.1
IL25	XP_020840042.1
CMTM5	XP_020821318.1
CMTM5	XP_020821238.1
MYH6	XP_020821435.1
MYH7	XP_020821120.1
NGDN	XP_020840064.1
ZFHX2	XP_020821518.1
THTPA	XP_020822164.1
AP1G2	XP_020821850.1
AP1G2	XP_020821925.1
AP1G2	XP_020821778.1
AP1G2	XP_020821695.1
AP1G2	XP_020821618.1
AP1G2	XP_020822062.1
AP1G2	XP_020821997.1
JPH4	XP_020822364.1
LOC110206876	XP_020840082.1
LOC110206886	XP_020840093.1
LOC110206664	XP_020839917.1
LOC110194438	XP_020822488.1
CARMIL3	XP_020822585.1
CPNE6	XP_020840020.1
CPNE6	XP_020839947.1
NRL	XP_020840109.1
PCK2	XP_020822687.1
DCAF11	XP_020822850.1
DCAF11	XP_020822785.1
DCAF11	XP_020822924.1
DCAF11	XP_020822995.1
FITM1	XP_020823106.1
PSME1	XP_020823198.1
EMC9	XP_020823312.1
PSME2	XP_020823820.1
RNF31	XP_020823404.1
IRF9	XP_020823564.1
IRF9	XP_020823488.1
IRF9	XP_020823639.1
IRF9	XP_020823706.1
REC8	XP_020824180.1
IPO4	XP_020823937.1
TM9SF1	XP_020824104.1
TM9SF1	XP_020824037.1
TSSK4	XP_020824360.1
TSSK4	XP_020824297.1
TSSK4	XP_020824434.1
CHMP4A	XP_020824574.1
CHMP4A	XP_020824509.1
LOC110196416	XP_020825534.1
LOC110196416	XP_020825326.1
LOC110196416	XP_020825399.1
LOC110196416	XP_020825469.1
NEDD8	XP_020825631.1
GMPR2	XP_020825218.1
GMPR2	XP_020825159.1
TINF2	XP_020824839.1
TINF2	XP_020825060.1
TINF2	XP_020824778.1
TINF2	XP_020824711.1
TINF2	XP_020824981.1
TINF2	XP_020824916.1
TGM1	XP_020825766.1
TGM1	XP_020825721.1
RABGGTA	XP_020825881.1
RABGGTA	XP_020826167.1
RABGGTA	XP_020826023.1
RABGGTA	XP_020825961.1
RABGGTA	XP_020826095.1
DHRS1	XP_020826463.1
DHRS1	XP_020826535.1
NOP9	XP_020826271.1
NOP9	XP_020826351.1
CIDEB	XP_020826648.1
LTB4R2	XP_020826755.1
LTB4R2	XP_020826838.1
LTB4R	XP_020827514.1
LTB4R	XP_020827465.1
ADCY4	XP_020827031.1
ADCY4	XP_020827375.1
ADCY4	XP_020827257.1
ADCY4	XP_020827113.1
ADCY4	XP_020826947.1
ADCY4	XP_020827318.1
ADCY4	XP_020827190.1
NFATC4	XP_020827669.1
NFATC4	XP_020827601.1
NYNRIN	XP_020827831.1
NYNRIN	XP_020827979.1
NYNRIN	XP_020827913.1
NYNRIN	XP_020827766.1
CBLN3	XP_020828624.1
CBLN3	XP_020828556.1
KHNYN	XP_020828252.1
KHNYN	XP_020828194.1
KHNYN	XP_020828063.1
KHNYN	XP_020828129.1
SDR39U1	XP_020828376.1
SDR39U1	XP_020828454.1
CMA1	XP_020840262.1
CMA1	XP_020840195.1
LOC110207206	XP_020840502.1
SEMA6D	XP_020828774.1
SEMA6D	XP_020828704.1
SEMA6D	XP_020828989.1
SEMA6D	XP_020829373.1
SEMA6D	XP_020829230.1
SEMA6D	XP_020829063.1
SEMA6D	XP_020829147.1
SEMA6D	XP_020829499.1
SEMA6D	XP_020829439.1
SEMA6D	XP_020829307.1
SEMA6D	XP_020829574.1
SEMA6D	XP_020828858.1
SEMA6D	XP_020828912.1
LOC110206917	XP_020840112.1
SLC24A5	XP_020831832.1
MYEF2	XP_020831139.1
MYEF2	XP_020831548.1
MYEF2	XP_020831410.1
MYEF2	XP_020831189.1
MYEF2	XP_020831339.1
MYEF2	XP_020831599.1
MYEF2	XP_020831270.1
MYEF2	XP_020831475.1
MYEF2	XP_020831731.1
MYEF2	XP_020831670.1
CTXN2	XP_020841126.1
CTXN2	XP_020841324.1
CTXN2	XP_020841248.1
CTXN2	XP_020841295.1
CTXN2	XP_020841177.1
SLC12A1	XP_020831907.1
SLC12A1	XP_020832029.1
SLC12A1	XP_020831973.1
SLC12A1	XP_020832089.1
SLC12A1	XP_020832173.1
DUT	XP_020832284.1
DUT	XP_020832332.1
DUT	XP_020832382.1
FBN1	XP_020832592.1
FBN1	XP_020832665.1
CEP152	XP_020832793.1
SHC4	XP_020832909.1
SHC4	XP_020832975.1
SECISBP2L	XP_020833356.1
SECISBP2L	XP_020833300.1
SECISBP2L	XP_020833212.1
COPS2	XP_020833434.1
COPS2	XP_020833516.1
GALK2	XP_020833694.1
FAM227B	XP_020840134.1
FGF7	XP_020834024.1
LOC110202102	XP_020833821.1
DTWD1	XP_020833934.1
DTWD1	XP_020833891.1
ATP8B4	XP_020834598.1
ATP8B4	XP_020834533.1
ATP8B4	XP_020834944.1
ATP8B4	XP_020834891.1
ATP8B4	XP_020834479.1
ATP8B4	XP_020834814.1
ATP8B4	XP_020834667.1
ATP8B4	XP_020834726.1
SLC27A2	XP_020835043.1
HDC	XP_020835140.1
GABPB1	XP_020835306.1
GABPB1	XP_020835246.1
GABPB1	XP_020835392.1
GABPB1	XP_020835362.1
GABPB1	XP_020835445.1
GABPB1	XP_020835516.1
USP8	XP_020835657.1
USP50	XP_020835969.1
USP50	XP_020835931.1
USP50	XP_020835902.1
TRPM7	XP_020835743.1
SPPL2A	XP_020835841.1
SPPL2A	XP_020835804.1
AP4E1	XP_020836138.1
AP4E1	XP_020836261.1
AP4E1	XP_020836214.1
AP4E1	XP_020836178.1
AP4E1	XP_020836322.1
TNFAIP8L3	XP_020840161.1
LOC110207989	XP_020841546.1
LOC110207989	XP_020841494.1
GLDN	XP_020841734.1
GLDN	XP_020841661.1
DMXL2	XP_020836444.1
DMXL2	XP_020836410.1
SCG3	XP_020836480.1
LYSMD2	XP_020836489.1
LYSMD2	XP_020836498.1
TMOD2	XP_020836509.1
TMOD2	XP_020836516.1
TMOD2	XP_020836537.1
TMOD2	XP_020836526.1
TMOD3	XP_020836557.1
TMOD3	XP_020836549.1
TMOD3	XP_020836567.1
TMOD3	XP_020836573.1
LEO1	XP_020836587.1
MAPK6	XP_020836597.1
BCL2L10	XP_020836613.1
GNB5	XP_020836622.1
MYO5C	XP_020840196.1
MYO5A	XP_020836645.1
MYO5A	XP_020836627.1
MYO5A	XP_020836654.1
MYO5A	XP_020836636.1
MYO5A	XP_020836630.1
MYO5A	XP_020836626.1
ARPP19	XP_020836675.1
ARPP19	XP_020836666.1
FAM214A	XP_020836708.1
FAM214A	XP_020836697.1
FAM214A	XP_020836724.1
FAM214A	XP_020836688.1
FAM214A	XP_020836716.1
ONECUT1	XP_020836783.1
ONECUT1	XP_020836754.1
ONECUT1	XP_020836764.1
ONECUT1	XP_020836788.1
ONECUT1	XP_020836773.1
WDR72	XP_020836810.1
UNC13C	XP_020836832.1
UNC13C	XP_020836842.1
UNC13C	XP_020836851.1
RSL24D1	XP_020836895.1
RAB27A	XP_020836873.1
RAB27A	XP_020836883.1
PIGBOS1	XP_020836977.1
PIGB	XP_020836943.1
CCPG1	XP_020836931.1
CCPG1	XP_020836918.1
CCPG1	XP_020836924.1
CUNH15orf65	XP_020836964.1
CUNH15orf65	XP_020836955.1
DNAAF4	XP_020836989.1
DNAAF4	XP_020837002.1
DNAAF4	XP_020836995.1
PYGO1	XP_020837005.1
PRTG	XP_020837007.1
NEDD4	XP_020837058.1
NEDD4	XP_020837048.1
NEDD4	XP_020837041.1
NEDD4	XP_020837052.1
NEDD4	XP_020837066.1
NEDD4	XP_020837034.1
NEDD4	XP_020837055.1
NEDD4	XP_020837068.1
NEDD4	XP_020837028.1
NEDD4	XP_020837021.1
NEDD4	XP_020837024.1
NEDD4	XP_020837015.1
NEDD4	XP_020837070.1
NEDD4	XP_020837080.1
RFX7	XP_020837104.1
TEX9	XP_020837118.1
MNS1	XP_020837141.1
ZNF280D	XP_020837163.1
ZNF280D	XP_020837183.1
ZNF280D	XP_020837193.1
ZNF280D	XP_020837201.1
ZNF280D	XP_020837209.1
ZNF280D	XP_020837156.1
ZNF280D	XP_020837171.1
ZNF280D	XP_020837228.1
ZNF280D	XP_020837215.1
ZNF280D	XP_020837238.1
LOC110207000	XP_020840234.1
TCF12	XP_020837274.1
TCF12	XP_020837294.1
TCF12	XP_020837312.1
TCF12	XP_020837305.1
TCF12	XP_020837284.1
TCF12	XP_020837320.1
TCF12	XP_020837328.1
CGNL1	XP_020837353.1
MYZAP	XP_020837386.1
MYZAP	XP_020837366.1
MYZAP	XP_020837395.1
MYZAP	XP_020837377.1
POLR2M	XP_020837405.1
ALDH1A2	XP_020837437.1
ALDH1A2	XP_020837426.1
AQP9	XP_020837449.1
LIPC	XP_020837483.1
ADAM10	XP_020837470.1
ADAM10	XP_020837457.1
MINDY2	XP_020837496.1
MINDY2	XP_020837505.1
MINDY2	XP_020837513.1
SLTM	XP_020837541.1
SLTM	XP_020837525.1
SLTM	XP_020837534.1
RNF111	XP_020837555.1
CCNB2	XP_020837583.1
CCNB2	XP_020837592.1
MYO1E	XP_020837603.1
MYO1E	XP_020837613.1
FAM81A	XP_020837642.1
FAM81A	XP_020837628.1
FAM81A	XP_020837659.1
FAM81A	XP_020837650.1
FAM81A	XP_020837668.1
CHRNA7	XP_020837680.1
CHRNA7	XP_020837679.1
CHRNA7	XP_020837674.1
THSD4	XP_020837681.1
THSD4	XP_020837682.1
THSD4	XP_020837687.1
LRRC49	XP_020837730.1
LRRC49	XP_020837722.1
THAP10	XP_020837702.1
LARP6	XP_020837741.1
UACA	XP_020837754.1
TLE3	XP_020837780.1
TLE3	XP_020837798.1
TLE3	XP_020837789.1
TLE3	XP_020837816.1
TLE3	XP_020837835.1
TLE3	XP_020837806.1
TLE3	XP_020837825.1
LOC110205534	XP_020837847.1
LOC110205539	XP_020837861.1
KIF23	XP_020837878.1
KIF23	XP_020837902.1
KIF23	XP_020837886.1
KIF23	XP_020837911.1
KIF23	XP_020837896.1
KIF23	XP_020837869.1
PAQR5	XP_020837923.1
PAQR5	XP_020837934.1
PAQR5	XP_020837931.1
PAQR5	XP_020837937.1
PAQR5	XP_020837946.1
GLCE	XP_020837954.1
GLCE	XP_020837961.1
GLCE	XP_020837956.1
NOX5	XP_020837977.1
NOX5	XP_020837993.1
NOX5	XP_020837984.1
NOX5	XP_020837969.1
LOC110210345	XP_020848338.1
ANP32A	XP_020838004.1
CORO2B	XP_020838035.1
CORO2B	XP_020838052.1
CORO2B	XP_020838043.1
CORO2B	XP_020838063.1
CORO2B	XP_020838068.1
CORO2B	XP_020838083.1
CORO2B	XP_020838075.1
ITGA11	XP_020838117.1
ITGA11	XP_020838132.1
ITGA11	XP_020838151.1
ITGA11	XP_020838142.1
FEM1B	XP_020838160.1
CLN6	XP_020838172.1
CALML4	XP_020838213.1
CALML4	XP_020838197.1
CALML4	XP_020838227.1
CALML4	XP_020838204.1
CALML4	XP_020838220.1
PIAS1	XP_020838186.1
SKOR1	XP_020838301.1
SKOR1	XP_020838284.1
SKOR1	XP_020838292.1
SKOR1	XP_020838308.1
MAP2K5	XP_020838331.1
MAP2K5	XP_020838327.1
MAP2K5	XP_020838339.1
CUNH15orf61	XP_020838359.1
IQCH	XP_020838373.1
AAGAB	XP_020838405.1
AAGAB	XP_020838425.1
AAGAB	XP_020838385.1
AAGAB	XP_020838395.1
AAGAB	XP_020838414.1
AAGAB	XP_020838437.1
SMAD3	XP_020838447.1
SMAD6	XP_020838467.1
LCTL	XP_020838577.1
ZWILCH	XP_020838540.1
ZWILCH	XP_020838530.1
ZWILCH	XP_020838550.1
RPL4	XP_020838562.1
SNAPC5	XP_020838591.1
SNAPC5	XP_020838597.1
MAP2K1	XP_020838600.1
TIPIN	XP_020838659.1
TIPIN	XP_020838656.1
TIPIN	XP_020838632.1
TIPIN	XP_020838650.1
TIPIN	XP_020838639.1
TIPIN	XP_020838624.1
TIPIN	XP_020838644.1
DIS3L	XP_020838609.1
DIS3L	XP_020838616.1
MEGF11	XP_020838665.1
MEGF11	XP_020838672.1
MEGF11	XP_020838682.1
MEGF11	XP_020838676.1
MEGF11	XP_020838668.1
MEGF11	XP_020838691.1
MEGF11	XP_020838699.1
MEGF11	XP_020838709.1
RAB11A	XP_020838727.1
DENND4A	XP_020838740.1
SLC24A1	XP_020858597.1
INTS14	XP_020838790.1
INTS14	XP_020838786.1
HACD3	XP_020838811.1
HACD3	XP_020838803.1
DPP8	XP_020838767.1
DPP8	XP_020838760.1
DPP8	XP_020838750.1
IGDCC4	XP_020838834.1
IGDCC4	XP_020838839.1
IGDCC4	XP_020838846.1
IGDCC3	XP_020838860.1
IGDCC3	XP_020838865.1
PARP16	XP_020838930.1
PARP16	XP_020838921.1
PARP16	XP_020838964.1
PARP16	XP_020838881.1
PARP16	XP_020838938.1
PARP16	XP_020838889.1
PARP16	XP_020838911.1
PARP16	XP_020838904.1
PARP16	XP_020838897.1
PARP16	XP_020838948.1
PARP16	XP_020838957.1
PARP16	XP_020838978.1
PARP16	XP_020838973.1
CILP	XP_020839011.1
CLPX	XP_020839050.1
CLPX	XP_020839035.1
CLPX	XP_020839044.1
PDCD7	XP_020839064.1
KBTBD13	XP_020839077.1
UBAP1L	XP_020839135.1
RASL12	XP_020839167.1
RASL12	XP_020839147.1
RASL12	XP_020839157.1
SLC51B	XP_020822203.1
MTFMT	XP_020839175.1
MTFMT	XP_020839184.1
SPG21	XP_020839242.1
SPG21	XP_020839251.1
SPG21	XP_020839221.1
SPG21	XP_020839233.1
SPG21	XP_020839226.1
ANKDD1A	XP_020839207.1
ANKDD1A	XP_020839201.1
ANKDD1A	XP_020839197.1
LOC110208762	XP_020842607.1
PLEKHO2	XP_020839263.1
PIF1	XP_020842695.1
RBPMS2	XP_020832485.1
ZNF609	XP_020839284.1
ZNF609	XP_020839291.1
ZNF609	XP_020839300.1
ZNF609	XP_020839306.1
ZNF609	XP_020839316.1
ZNF609	XP_020839325.1
OAZ2	XP_020839352.1
TRIP4	XP_020839381.1
TRIP4	XP_020839385.1
TRIP4	XP_020839392.1
TRIP4	XP_020839397.1
TRIP4	XP_020839406.1
TRIP4	XP_020839403.1
PCLAF	XP_020839412.1
LOC110204879	XP_020837064.1
CSNK1G1	XP_020839425.1
CSNK1G1	XP_020839431.1
CSNK1G1	XP_020839442.1
CSNK1G1	XP_020839436.1
PPIB	XP_020839467.1
SNX22	XP_020839491.1
SNX22	XP_020839481.1
SNX1	XP_020839343.1
FAM96A	XP_020839501.1
DAPK2	XP_020839516.1
HERC1	XP_020839538.1
HERC1	XP_020839547.1
HERC1	XP_020839572.1
HERC1	XP_020839565.1
HERC1	XP_020839587.1
HERC1	XP_020839580.1
HERC1	XP_020839606.1
HERC1	XP_020839596.1
HERC1	XP_020839558.1
FBXL22	XP_020839619.1
USP3	XP_020839633.1
USP3	XP_020839641.1
USP3	XP_020839649.1
LOC110206835	XP_020840333.1
CSMD1	XP_020844698.1
MCPH1	XP_020840869.1
MCPH1	XP_020840882.1
MCPH1	XP_020840873.1
MCPH1	XP_020840867.1
MCPH1	XP_020840888.1
MCPH1	XP_020840871.1
ANGPT2	XP_020840912.1
ANGPT2	XP_020840901.1
AGPAT5	XP_020840943.1
AGPAT5	XP_020840950.1
AGPAT5	XP_020840933.1
XKR5	XP_020840925.1
DEFA6	XP_020840440.1
LOC110207513	XP_020840864.1
LOC110210221	XP_020844724.1
DEFB130B	XP_020844729.1
CTSB	XP_020840975.1
CTSB	XP_020840980.1
FDFT1	XP_020841006.1
FDFT1	XP_020840999.1
NEIL2	XP_020840528.1
NEIL2	XP_020840521.1
GATA4	XP_020841020.1
BLK	XP_020841042.1
BLK	XP_020841049.1
FAM167A	XP_020841106.1
GPCPD1	XP_020841065.1
GPCPD1	XP_020841088.1
GPCPD1	XP_020841077.1
GPCPD1	XP_020841082.1
LOC110207701	XP_020841117.1
LOC110207701	XP_020841120.1
CUNH20orf196	XP_020841153.1
CHGB	XP_020841172.1
TRMT6	XP_020841180.1
TRMT6	XP_020841176.1
MCM8	XP_020841224.1
MCM8	XP_020841217.1
MCM8	XP_020841192.1
MCM8	XP_020841212.1
MCM8	XP_020841233.1
MCM8	XP_020841198.1
MCM8	XP_020841206.1
LOC110210269	XP_020844759.1
CRLS1	XP_020841253.1
CRLS1	XP_020841263.1
LRRN4	XP_020841273.1
FERMT1	XP_020841281.1
LOC110207827	XP_020841292.1
BMP2	XP_020841296.1
HAO1	XP_020841304.1
HAO1	XP_020841299.1
HAO1	XP_020841305.1
HAO1	XP_020841298.1
TMX4	XP_020841318.1
TMX4	XP_020841308.1
LOC110207950	XP_020841393.1
PLCB1	XP_020841362.1
PLCB1	XP_020841371.1
PLCB1	XP_020841381.1
PLCB1	XP_020841387.1
LOC110207956	XP_020841406.1
PLCB4	XP_020841445.1
PLCB4	XP_020841468.1
PLCB4	XP_020841436.1
PLCB4	XP_020841485.1
PLCB4	XP_020841492.1
PLCB4	XP_020841493.1
PLCB4	XP_020841489.1
PLCB4	XP_020841495.1
PLCB4	XP_020841496.1
PLCB4	XP_020841452.1
PLCB4	XP_020841463.1
PLCB4	XP_020841476.1
PLCB4	XP_020841498.1
LAMP5	XP_020841507.1
LOC110210302	XP_020844818.1
PAK5	XP_020841522.1
LOC110210319	XP_020844858.1
ANKEF1	XP_020841566.1
ANKEF1	XP_020841555.1
SNAP25	XP_020841596.1
SNAP25	XP_020841587.1
MKKS	XP_020841662.1
MKKS	XP_020841653.1
MKKS	XP_020841648.1
MKKS	XP_020841641.1
MKKS	XP_020841614.1
MKKS	XP_020841633.1
MKKS	XP_020841623.1
MKKS	XP_020841606.1
MKKS	XP_020841670.1
SLX4IP	XP_020841700.1
SLX4IP	XP_020841741.1
SLX4IP	XP_020841735.1
SLX4IP	XP_020841718.1
SLX4IP	XP_020841710.1
SLX4IP	XP_020841727.1
JAG1	XP_020841680.1
BTBD3	XP_020841786.1
BTBD3	XP_020841778.1
LOC110207289	XP_020840580.1
SPTLC3	XP_020841803.1
SPTLC3	XP_020841804.1
ISM1	XP_020841812.1
ISM1	XP_020841817.1
ISM1	XP_020841808.1
TASP1	XP_020841831.1
TASP1	XP_020841825.1
TASP1	XP_020841841.1
ESF1	XP_020841854.1
ESF1	XP_020841862.1
NDUFAF5	XP_020841876.1
SEL1L2	XP_020841891.1
MACROD2	XP_020841924.1
FLRT3	XP_020841912.1
KIF16B	XP_020842019.1
KIF16B	XP_020841985.1
KIF16B	XP_020841990.1
KIF16B	XP_020841975.1
KIF16B	XP_020842009.1
KIF16B	XP_020842000.1
SNRPB2	XP_020842033.1
